B004JHY2ZY,"[u'this helps my iphone and ipad work seamlessly with my head unit. i would recommend to anyone that has a compatible unit and any of the apple devices.', u'this helps my iphone and ipad work seamlessly with my head unit. i would recommend to anyone that has a compatible unit and any of the apple devices.']"
B00CROTNGO,"[u'this boombox is great, sound very good. easy to use. i love it. i will give it 5 starts. very happy with it.', u'the axess boombox is great, sound very good. easy to use. i love it. i will give it 5 starts. very happy with it. plenty of features for the price!']"
B00IZBNQO8,"[u""great power supply at a pretty good value. there are many connectors and visually appealing.dependability. i really love the modular design which keeps my cables neat. it's quiet and runs smooth. however, the durability is questionable. on two occasion so far over the past 3 months of usage, it fails to start up. i have to unplug all cables and install again before it starts. hence, i will recommend the following cosair gold insteadhttp://www.amazon.com/gp/product/b00eb7uixm/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00eb7uixm&linkcode;=as2&tag;=nealo10a-20"", u""great power supply at a pretty good value. there are many connectors and visually appealing.dependability. i really love the modular design which keeps my cables neat. it's quiet and runs smooth. however, the durability is questionable. on two occasion so far over the past 3 months of usage, it fails to start up. i have to unplug all cables and install again before it starts. hence, i will recommend the following cosair gold insteadhttp://www.amazon.com/gp/product/b00eb7uixm/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00eb7uixm&linkcode;=as2&tag;=nealo10a-20"", u""great power supply at a pretty good value. there are many connectors and visually appealing.dependability. i really love the modular design which keeps my cables neat. it's quiet and runs smooth. however, the durability is questionable. on two occasion so far over the past 3 months of usage, it fails to start up. i have to unplug all cables and install again before it starts. hence, i will recommend the following cosair gold insteadhttp://www.amazon.com/gp/product/b00eb7uixm/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00eb7uixm&linkcode;=as2&tag;=theaventblog-20"", u""great power supply at a pretty good value. there are many connectors and visually appealing.dependability. i really love the modular design which keeps my cables neat. it's quiet and runs smooth. however, the durability is questionable. on two occasion so far over the past 3 months of usage, it fails to start up. i have to unplug all cables and install again before it starts. hence, i will recommend the following cosair gold insteadhttp://www.amazon.com/gp/product/b00eb7uixm/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00eb7uixm&linkcode;=as2&tag;=theaventblog-20"", u""great power supply at a pretty good value. there are many connectors and visually appealing.dependability. i really love the modular design which keeps my cables neat. it's quiet and runs smooth. however, the durability is questionable. on two occasion so far over the past 3 months of usage, it fails to start up. i have to unplug all cables and install again before it starts. hence, i will recommend the following cosair gold insteadhttp://www.amazon.com/gp/product/b00eb7uixm/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00eb7uixm&linkcode;=as2&tag;=hocivfd-20"", u""great power supply at a pretty good value. there are many connectors and visually appealing.dependability. i really love the modular design which keeps my cables neat. it's quiet and runs smooth. however, the durability is questionable. on two occasion so far over the past 3 months of usage, it fails to start up. i have to unplug all cables and install again before it starts. hence, i will recommend the following cosair gold insteadhttp://www.amazon.com/gp/product/b00eb7uixm/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00eb7uixm&linkcode;=as2&tag;=hocivfd-20""]"
B008ABOJKS,"[u""i've had this router for about a year now and have had a very positive experience with this router so far!- speed & reliability -i have to say, over at least 6 months i have only had to reboot this router due to firmware upgrades, and i've had no connection issues. it's been running flawlessly  a few weeks ago i updated from the .246 firmware to the .260 firmware, and still have not had any issues. i don't have any ac-capable clients yet, but this router has provided *dramatically* faster speeds to my wifi-n clients compared to my previous netgear wndr3400.- range and signal strength -my dual-band, dual-stream (300mbps) wifi-n adapter connected to my desktop gets the full 50mbps download from my armstrong cable connection across my house from the router. it is set up on the 5ghz band, approximately 60 feet from the router, and does not have direct line of sight.- built-in pptp vpn -setting up the built-in vpn server (pptp) was a breeze, and i'm able to securely connect to my home network remotely.i'm not sure why others have had so many problems and negative experiences, but for me this router is fantastic!"", u""i was hesitant to buy this router because the 802.11ac standard is still in draft form, and there are numerous reviews here and on other sites about instability, dropped connections, etc.  however, i've had a very positive experience with this router so far!- speed & reliability -i have to say, in 2 weeks i have not had to reboot the router, and i've had no connection issues.  it's been running like a champ!  a week ago i updated from the .246 firmware to the .260 firmware, and still have not had any issues.  i don't have any ac-capable clients yet, but this router has provided *dramatically* faster speeds to my wifi-n clients compared to my previous netgear wndr3400.- range and signal strength -my dual-band, dual-stream (300mbps) wifi-n adapter connected to my desktop gets the full 50mbps download from my comcast (xfinity) connection across my apartment from the router.  it is set up on the 5ghz band, approximately 30 feet from the router, and does not have direct line of sight (2 or 3 walls in between); i get -37dbm signal strength using inssider with the rt-ac66u set at 100mw (80mw default, 200mw max).  my reference wifi-n adapter for this measurement is the rosewill  rnx-n600ube (usb with dual external antennas, ralink rt3572 chipset).- built-in pptp vpn -setting up the built-in vpn server (pptp) was a breeze, and i'm able to securely connect to my home network remotely.  much easier than setting up a vpn server in windows 2008.i'm not sure why others have had so many problems and negative experiences, but for me this router is fantastic!  i can't wait for asus' pci express ac adapter to be released to unleash the full speed this unit can provide...""]"
B003LR7ME6,"[u""this is a very nice case. i got it for my ipad4 which it fits just perfectly. the holes for the front and rear camera are where they are supposed to be and as the name says, the ipad fits snuggly into the case. it is a handsome looking case. with a magnetic closure that really does work...we'll see how that holds up over time. all in all, i am very happy with the purchase, this is much nicer than the ones at the apple store. i love the brown. looks quite elegant"", u""this is a very nice case. i got it for my ipad4 which it fits just perfectly. the holes for the front and rear camera are where they are supposed to be and as the name says, the ipad fits snuggly into the case. it is a handsome looking case. with a magnetic closure that really does work...we'll see how that holds up over time. all in all, i am very happy with the purchase, this is much nicer than the ones at the apple store.""]"
B001W8WEGC,"[u""very useful as a camera monitor. impressive features, input options and menus. great battery life. i've even plugged it into my retro game consoles (atari, intellivision) and it actually works. the picture is not the greatest, but that's a minor complaint."", u""very useful as a camera monitor. impressive features, input options and menus. great battery life. i've even plugged it into my retro game consoles (atari, intellivision) and it actually works. the picture is not the greatest, but that's a minor complaint.""]"
B00IVPU786,"[u'awesome speeds', u'awesome speed']"
B008MDSWI4,"[u'installation was easy on my lenovo ultrabook.. boots up windows at lighting speed! benchmark test is also greathowever, speed lovers, try the samsung evo pro version belowhttp://www.amazon.com/gp/product/b009nb8wru/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b009nb8wru&linkcode;=as2&tag;=travguid0ca-20', u'great speed. have used it for a laptop and a back up drive!!  very nice and great price !  !', u'installation was easy on my lenovo ultrabook.. boots up windows at lighting speed! benchmark test is also greathowever, speed lovers, try the samsung evo pro version belowhttp://www.amazon.com/gp/product/b009nb8wru/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b009nb8wru&linkcode;=as2&tag;=nealo10a-20', u'great speed. have used it for a laptop and a back up drive!! very nice and great price ! !highly recommended!']"
B00005NIMJ,"[u'i see that i\'m hardly unique here.  like others who\'ve posted reviews already, i bought my logitech trackman marble back in 1995 or so when i bought my first windows pc.so when i went gui, like many of you, it seemed to me like a totally dumb idea to move a mouse around a desktop.  it made much more sense to me to keep your hand on a stationary peripheral.at the time, the logitech trackman marble was the only game in town if you wanted a trackball.  this simple inexpensive little peripheral has outlived countless computers and has served me well for over ten years!  wow!so i was beside myself when some books on the shelf above my computer slipped and knocked a cup of pepsi over my keyboard and trackman last week.  the keyboard?  eh!  keyboards are the proverbial dime a dozen these days.  big whoop.  but my trackman!  i was frozen in terror.  do they still make trackballs?  or have mice totally won over?  or are they all ambidextrous now with the ball in the middle to appease lefties?  i\'m so used to using my thumb to roll the ball that i don\'t think i could get used to an ambidextrous trackball (and contrary to what others have said, i\'m so comfortable using this type of trackball that i can frag in unreal with the best of \'em using my thumb to aim with)!amazon.com to the rescue!  much to my relief, logitech still sells a trackman trackball.  the styling is a little more modern and ""swoopy,"" but the design is essentially unchanged in 10+ years--and that\'s a good thing!  i ordered it from amazon last week and find it fits me as well as my prior trackman marble.  the trackman wheel is a wee bit smaller than the marble and the mouse buttons are a little closer together--not enough to see, but my hand feels the difference.  but that\'s no big deal, i got used to it after just a few minutes.  also, it comes with a driver cd, but windows recognized it out of the box without having to install the cd--even the wheel.  that\'s a good thing too because i don\'t like installing unnecessary software onto my pc if i don\'t have to.  i can\'t praise logitech enough!  highly recommended for anyone addicted to a thumb type trackball!incidentally, after my new trackman arrived and i breathed a sigh of relief that it is essentially the same design, i performed a little ""surgery"" on my dead trackman.  removing the four little screws from underneath it, i disassembled it.  before you read on, don\'t try this on any working device--this was a shot in the dark on a device that i had given up for dead anyway.  with the ball out and the screws removed, the shell pops apart easily and the tiny circuit board lifts right out--no prying necessary or risking snapping little prongs off to lift it out.  being careful not to break any of the delicate wire jumpers, i wiped the circuit board down with a damp cloth to get all the pepsi gunk off.  then after it dried, i wiped it down again with a q-tip dipped in rubbing alcohol to remove any residual moisture.  the top and bottom plastic shell, as well as the ball, i ran under the hot water faucet for a few minutes (there\'s no metal parts).  letting it all dry out overnight (the slightest moisture on any electronic circuit will totally fry it upon giving it power), i reassembled it the next morning.  guess what?  i plugged it back into the usb port, and it works perfectly!  better, actually, than it had worked for a long time.  being optical, the trackman marble never lost its precision over the years the way ordinary mice do after a year or so, but i was never really able to clean those little metal prongs in the ball socket very well, and the ball sometimes felt ""sticky"" even after cleaning the ball socket out.  picking the gunk off those little metal prongs in the ball socket with my fingernails never got it as clean as the ""overhaul"" it just received.  so now i have two working trackmans, both seemingly in brand new condition!so i\'m going to go back to using my old trackman marble and put the new trackman back in its box and save it for when my old one does eventually wear out.', u'i see that i\'m hardly unique here. like others who\'ve posted reviews already, i bought my logitech trackman marble back in 1995 or so when i bought my first windows pc.so when i went gui, like many of you, it seemed to me like a totally dumb idea to move a mouse around a desktop. it made much more sense to me to keep your hand on a stationary peripheral.at the time, the logitech trackman marble was the only game in town if you wanted a trackball. this simple inexpensive little peripheral has outlived countless computers and has served me well for over ten years! wow!so i was beside myself when some books on the shelf above my computer slipped and knocked a cup of pepsi over my keyboard and trackman last week. the keyboard? eh! keyboards are the proverbial dime a dozen these days. big whoop. but my trackman! i was frozen in terror. do they still make trackballs? or have mice totally won over? or are they all ambidextrous now with the ball in the middle to appease lefties? i\'m so used to using my thumb to roll the ball that i don\'t think i could get used to an ambidextrous trackball (and contrary to what others have said, i\'m so comfortable using this type of trackball that i can frag in unreal with the best of \'em using my thumb to aim with)!amazon.com to the rescue! much to my relief, logitech still sells a trackman trackball. the styling is a little more modern and ""swoopy,"" but the design is essentially unchanged in 10+ years--and that\'s a good thing! i ordered it from amazon last week and find it fits me as well as my prior trackman marble. the trackman wheel is a wee bit smaller than the marble and the mouse buttons are a little closer together--not enough to see, but my hand feels the difference. but that\'s no big deal, i got used to it after just a few minutes. also, it comes with a driver cd, but windows recognized it out of the box without having to install the cd--even the wheel. that\'s a good thing too because i don\'t like installing unnecessary software onto my pc if i don\'t have to. i can\'t praise logitech enough! highly recommended for anyone addicted to a thumb type trackball!incidentally, after my new trackman arrived and i breathed a sigh of relief that it is essentially the same design, i performed a little ""surgery"" on my dead trackman. removing the four little screws from underneath it, i disassembled it. before you read on, don\'t try this on any working device--this was a shot in the dark on a device that i had given up for dead anyway. with the ball out and the screws removed, the shell pops apart easily and the tiny circuit board lifts right out--no prying necessary or risking snapping little prongs off to lift it out. being careful not to break any of the delicate wire jumpers, i wiped the circuit board down with a damp cloth to get all the pepsi gunk off. then after it dried, i wiped it down again with a q-tip dipped in rubbing alcohol to remove any residual moisture. the top and bottom plastic shell, as well as the ball, i ran under the hot water faucet for a few minutes (there\'s no metal parts). letting it all dry out overnight (the slightest moisture on any electronic circuit will totally fry it upon giving it power), i reassembled it the next morning. guess what? i plugged it back into the usb port, and it works perfectly! better, actually, than it had worked for a long time. being optical, the trackman marble never lost its precision over the years the way ordinary mice do after a year or so, but i was never really able to clean those little metal prongs in the ball socket very well, and the ball sometimes felt ""sticky"" even after cleaning the ball socket out. picking the gunk off those little metal prongs in the ball socket with my fingernails never got it as clean as the ""overhaul"" it just received. so now i have two working trackmans, both seemingly in brand new condition!so i\'m going to go back to using my old trackman marble and put the new trackman back in its box and save it for when my old one does eventually wear out.']"
B008DIYL92,"[u""exactly what it said it was, the unit fit perfectly, and worked right out the box. couldn't ask for more."", u""exactly what it said it was, the unit fit perfectly, and worked right out the box. couldn't ask for more.""]"
B0058UUR6E,"[u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=travguid0ca-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=travguid0ca-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=travguid0ca-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=hocivfd-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=hocivfd-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=hocivfd-20', u""this is an absolutely excellent led monitor from asus, vivid colors, great for gaming & movies. it is not glossy so that is a big plus.got this monitor at a steal of $160us, regretted not purchasing another at the time. planning to set up an eyefinity display with two more of these. hopefully the price goes down again. but this monitor is definitely worth the $$ & i'm officially only purchasing asus monitors from now on. they always deliver quality products. a must buy if you're in the market for an led monitor."", u""this is an absolutely excellent led monitor from asus, vivid colors, great for gaming & movies. upgraded from a previous asus lcd monitor (vh242h), i immediately noticed the huge difference led backlighting makes having both monitors side by side. the picture quality is far superior to the lcds. it's a bit more wobbly than the vh242h because of the smaller stand but that's only cause my desk sucks. got this monitor at a steal of $160us, regretted not purchasing another at the time. planning to set up an eyefinity display with two more of these. hopefully the price goes down again. but this monitor is definitely worth the $$ & i'm officially only purchasing asus monitors from now on. they always deliver quality products. a must buy if you're in the market for an led monitor."", u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=nealo10a-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=nealo10a-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the led versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=nealo10a-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the other asus versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=tcivcikdx-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the other asus versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=tcivcikdx-20', u'this monitor is just plain awesome. the presets are very nice, colors seem to be almost spot on for the gaming option. no ghosting effect. the stand is quite good, no worse then most led monitors. since it is so light there is no problem moving it around, there is also a nice slot on the top behind the screen to use as a handle!if you are looking for higher quality monitor, try the other asus versionhttp://www.amazon.com/gp/product/b00b17c5ko/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b00b17c5ko&linkcode;=as2&tag;=tcivcikdx-20', u'i like the new monitor so much that i am going to buy a new computer to go with it.', u'bought this on amazon as used ""like new"".  seems brand new, and works beautifully.  very happy with this purchase, and the new, like new price!']"
B0013G8PTS,"[u""i love my iphone 3g.  it seems every day i find something new it can do.  but all the function comes with a price - really lousy battery life.  the darn thing drains like a sieve when i use wireless - which is a pain as that is often the fastest connection and offers the best flexibility when using all those fantastic apps.so i started to hunt down external batteries - especially for those long flights when i was in the middle of an audio book or new series of tv shows and blimmpppp there goes the battery.  the first one i tried cost me $80 and never got to a full charge on the  iphone, only giving me an additional 3 hours of battery- big whoop - i still couldn't make it overseas.  i tried another that promised 20 hours but it actually drained the iphone!!!  so imagine my surprise to find this tecyer that cost half the price and charges like a champ!  it is a fast charge too.  i can't say how long it lasts but i have gone past 25 hours using video and audio and it hasn't run out.  it got me back and forth across the country, over to germany and france and now i plan to take it to south america.  i highly recommend this unit.  it is slightly smaller than the iphone and lighter, and because it doesn't connect directly onto the iphone but through a cord i can keep the phone in its case.as for the kindle - it has a great battery life, but it is great to have a backup should you forget to charge it. i read about this trick on a kindle blog - and i bought the usb sync charge cable (for palm zire 31 72 tungsten e) and i now use this adapter cable to connect to the battery pack and it successfully charges my kindle! i love it when i get multifunction out of a unit!"", u""i love my iphone 3g. it seems every day i find something new it can do. but all the function comes with a price - really lousy battery life. the darn thing drains like a sieve when i use wireless - which is a pain as that is often the fastest connection and offers the best flexibility when using all those fantastic apps.so i started to hunt down external batteries - especially for those long flights when i was in the middle of an audio book or new series of tv shows and blimmpppp there goes the battery. the first one i tried cost me $80 and never got to a full charge on the iphone, only giving me an additional 3 hours of battery- big whoop - i still couldn't make it overseas. i tried another that promised 20 hours but it actually drained the iphone!!! so imagine my surprise to find this tecyer that cost half the price and charges like a champ! it is a fast charge too. i can't say how long it lasts but i have gone past 25 hours using video and audio and it hasn't run out. it got me back and forth across the country, over to germany and france and now i plan to take it to south america. i highly recommend this unit. it is slightly smaller than the iphone and lighter, and because it doesn't connect directly onto the iphone but through a cord i can keep the phone in its case.as for the kindle - it has a great battery life, but it is great to have a backup should you forget to charge it. i read about this trick on a kindle blog - and i bought the usb sync charge cable (for palm zire 31 72 tungsten e) and i now use this adapter cable to connect to the battery pack and it successfully charges my kindle! i love it when i get multifunction out of a unit!""]"
B004K302SI,"[u'the item arrived on time. it fit perfect on the computer. i did not give it 5 stars because it look a little bit cheap finished and did not have a zipper to secure the computer', u'the item arrived on time.  it fit perfect will my computer.  i did not give it 5 stars because it did not have a zipper on it to secure my computer but item is great!']"
B004M8SBQQ,"[u""overall:great great great! fast, reliable. tons of space for my backups. i have 2 hds on win7 64 platform. one full of system files, programs, documents. second storing itunes media such as videos, movies, pictures.software:acronis. purchased separately, i did not use the software that came with the drive. you can use any backup software, i like acronis as its easy to use and makes a 'copy' of your hard drive, so if you want to recover whole drive or just files, you can mount it and view it just like another drive on your system.performance:fast! i backup overnight, and it's done without any issues or problems. backups are singular - every time i backup, i erase the earlier one.why use for backup:if your hardware fails - this drive or pc, you will be able to restore the backup and never lose anything in your life."", u""overall:great great great!  fast, reliable.  tons of space for my backups.  i have 2 hds on win7 64 platform.  one full of system files, programs, documents.  second storing itunes media such as videos, movies, pictures.software:acronis.  purchased separately, i did not use the software that came with the drive.  you can use any backup software, i like acronis as its easy to use and makes a 'copy' of your hard drive, so if you want to recover whole drive or just files, you can mount it and view it just like another drive on your system.performance:fast! i backup overnight, and it's done without any issues or problems.  backups are singular - every time i backup, i erase the earlier one.why use for backup:if your hardware fails - this drive or pc, you will be able to restore the backup and never lose anything in your life.""]"
B005NF5NTK,"[u""i received my astro mini and i really like it.it's a bit bigger than expected,still small though.it can fit in your pocket and in the palm of your hand.it also seem very durable and light weight for what it is.i was able to charge my samsung s5 in 2 1/2 hours to charge from 0-100% with maybe some charge left for the next time.if you like something with more power, you may like to try this the 10000mah version.http://www.amazon.com/gp/product/b009usajcc/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b009usajcc&linkcode;=as2&tag;=civcikdx-20"", u""i received my astro mini and i really like it.it's a bit bigger than expected,still small though.it can fit in your pocket and in the palm of your hand.it also seem very durable and light weight for what it is.i was able to charge my samsung s5 in 2 1/2 hours to charge from 0-100% with maybe some charge left for the next time.if you like something with more power, you may like to try this the 10000mah version.http://www.amazon.com/gp/product/b009usajcc/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b009usajcc&linkcode;=as2&tag;=civcikdx-20"", u""i received my astro mini and i really like it.it's a bit bigger than expected,still small though.it can fit in your pocket and in the palm of your hand.it also seem very durable and light weight for what it is.i was able to charge my samsung s5 in 2 1/2 hours to charge from 0-100% with maybe some charge left for the next time.if you like something with more power, you may like to try this the 10000mah version.http://www.amazon.com/gp/product/b009usajcc/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b009usajcc&linkcode;=as2&tag;=nealo10a-20"", u""i received my astro mini and i really like it.it's a bit bigger than expected,still small though.it can fit in your pocket and in the palm of your hand.it also seem very durable and light weight for what it is.i was able to charge my samsung s5 in 2 1/2 hours to charge from 0-100% with maybe some charge left for the next time.if you like something with more power, you may like to try this the 10000mah version.http://www.amazon.com/gp/product/b009usajcc/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b009usajcc&linkcode;=as2&tag;=nealo10a-20"", u""i received my astro mini and i really like it.it's a bit bigger than expected,still small though.it can fit in your pocket and in the palm of your hand.it also seem very durable and light weight for what it is.i was able to charge my samsung s5 in 2 1/2 hours to charge from 0-100% with maybe some charge left for the next time.if you like something with more power, you may like to try this the 10000mah version.http://www.amazon.com/gp/product/b009usajcc/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b009usajcc&linkcode;=as2&tag;=justckem-20"", u""i received my astro mini and i really like it.it's a bit bigger than expected,still small though.it can fit in your pocket and in the palm of your hand.it also seem very durable and light weight for what it is.i was able to charge my samsung s5 in 2 1/2 hours to charge from 0-100% with maybe some charge left for the next time.if you like something with more power, you may like to try this the 10000mah version.http://www.amazon.com/gp/product/b009usajcc/ref=as_li_tl?ie=utf8&camp;=1789&creative;=390957&creativeasin;=b009usajcc&linkcode;=as2&tag;=justckem-20""]"
B005YW7OLM,"[u'works great for home use. the ui is simply great! very usable and very powerful. the only con is that max capacity is 6 tb, but again thats great for 2 bay nas.', u""i did change my mind on 4 bay one. so i returned this one since 4 bay is more easy to use and it uses a small space and ,.......works great for home use for sure. the ui is simply great! very usable and very powerful. the only con is that max capacity is 6 tb, but again thats great for 2 bay nas if you don't min""]"
B00029U1DK,"[u'not much to say about this.  they are blank cds. they work :  nothing else to really to say about them.  it is verbatim so you already know there are no bad discs.', u'they work! there is really nothing more to say about it, they do what blanks are suppose to do, what else can i say.']"
B003HIWHN0,"[u""work's great. .."", u'great']"
B00009R8WQ,"[u'original nikon hood, quick shipping. a bit better than the old one that came with my 18-35, at least it feels a bit stronger.', u'original nikon hood, quick shipping. a bit better than the old one that came with my 18-35, at least it feels a bit stronger.']"
B0074703CM,"[u""pro:- unlike retina macbook this one is still user upgradeable.- comes with 750gb hdd i upgraded to a 512gb ssd ( the crucial m4)- user upgradeable ram comes with 8gb up can put up to 16gb in. personally 8 is enough for me (for now)- the screen is super clear and crisp. i have a retina display ipad and i can't tell the difference.- if you do any gaming i would suggest you get this over the retina because they have the same gpu but the retina display has more pixels to power so you'll get better better frame rates with this one.- the retina display may be nice for photographers but this model has an edge for basically every other task.- when your watching video you won't be able to tell the difference between this and the retina.- built in dvd drive! i still love this feature call me old school but i still use it, and i'm not old either i'm in my twenties.- if you no longer have a use for the dvd drive you can take it out and put in a second ssd or hdd. they make a kit you can get really cheap on amazon. can't do that with a retina.- with bootcamp you get the best of both worlds os 10 and windows.- great for gaming i've been running far cry 3 and fallout new vegas and it has plenty of power to spare.contra:- i really can't think of any. i wish apple would add a touch screen that would make this the perfect laptop.i ordered it here at amazon, really a great price: http://amzn.to/1boac3j"", u""the good- unlike retina macbook this one is still user upgradeable.- comes with 750gb hdd i upgraded to a 512gb ssd ( the crucial m4)- user upgradeable ram comes with 8gb up can put up to 16gb in. personally 8 is enough for me (for now)- the screen is super clear and crisp. i have a retina display ipad and i can't tell the difference.- if you do any gaming i would suggest you get this over the retina because they have the same gpu but the retina display has more pixels to power so you'll get better better frame rates with this one.- the retina display may be nice for photographers but this model has an edge for basically every other task.- when your watching video you won't be able to tell the difference between this and the retina.- built in dvd drive! i still love this feature call me old school but i still use it, and i'm not old either i'm in my twenties.- if you no longer have a use for the dvd drive you can take it out and put in a second ssd or hdd. they make a kit you can get really cheap on amazon. can't do that with a retina.- with bootcamp you get the best of both worlds os 10 and windows.- great for gaming i've been running far cry 3 and fallout new vegas and it has plenty of power to spare.my criticisms- i really can't think of any. i wish apple would add a touch screen that would make this the perfect laptop.the bottom lineif your looking for a mobile powerhouse that is user upgradeable, and the quality that can only come from apple this is the computer for you. this is still the real macbook pro in my opinion. if you want a design that is tried and true and don't want to spend your life savings on a maxed out retina model (because you can't upgrade them) still like having a dvd  drive and other practical ports give this one serious consideration.""]"
